,player_name,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,pts,ast,reb,wins,total_games,win_pct,year
857,Fred VanVleet,2022,RS,TOR,4974,2462,3.744929226915431,1.0029663562011129,4.747895583116542,1.008544463167014,2.365711837371709,3.3742563005387227,3.3974991799690217,1.328494629499213,4.725993809468235,9.394325327068906,9.394325327068906,0.0,3.756407239167363,2.526443460308591,6.282850699475953,0.0387288435342258,18.7777777777778,7.22222222222222,3.88888888888889,5.0,9.0,0.555555555555556,2023.0
858,Devin Vassell,2022,RS,SAS,4136,1937,-0.2250595796397996,-0.5179624712634091,-0.7430220509032087,-0.1527359675403489,-0.5602455328139194,-0.7129815003542683,-0.2244902312864553,-0.5648496456636237,-0.789339876950079,1.9418203793830582,1.9418203793830582,0.0,-0.2456525331231603,-0.1220344154155276,-0.3676869485386879,0.2159137263300091,20.875,4.25,4.0,3.0,8.0,0.375,2023.0
861,Gabe Vincent,2022,RS,MIA,3233,1589,-0.7513178424872597,1.296341547037679,0.5450237045504189,-1.1164005838670672,0.4645744626127757,-0.6518261212542911,-0.9056638040095008,1.1516147667043521,0.2459509626948508,2.4244037188669716,2.4244037188669716,0.0,-0.5058547782589286,1.453420663659732,0.947565885400804,-0.18268889207283803,8.63636363636364,3.09090909090909,2.18181818181818,4.0,11.0,0.36363636363636404,2023.0
863,Nikola Vucevic,2022,RS,CHI,4989,2418,-2.0732320044924366,1.960716419316839,-0.1125155851755988,-1.0189085092467691,-1.3301369935472351,-2.3490455027940036,-2.0119530955730967,1.4288717697975268,-0.5830813257755698,2.6768068229421087,2.6768068229421087,0.0,-1.0063312625533232,2.396330499698841,1.389999237145518,0.133105181587828,16.538461538461497,3.07692307692308,11.923076923076902,6.0,13.0,0.46153846153846206,2023.0
864,Dean Wade,2022,RS,CLE,1997,980,-0.5319634431120209,1.482265289624011,0.9503018465119902,-3.3881403440242885,3.146161984780588,-0.24197835924370104,-1.162963221397727,1.8816365346266057,0.7186733132288792,1.7199025759254118,1.7199025759254118,0.0,-1.950749131516045,1.7551638811729708,-0.1955852503430746,-0.8314842009173334,7.27272727272727,1.0,3.2727272727272703,8.0,11.0,0.7272727272727271,2023.0
865,Franz Wagner,2022,RS,ORL,5067,2429,-0.3896045566256034,1.064287452163944,0.6746828955383402,3.352843179606828,-0.3887424260934448,2.9641007535133834,0.4745796088636713,0.8441772750620935,1.3187568839257648,5.034506287309836,5.034506287309836,0.0,-0.9871730397550168,0.7436150152120032,-0.2435580245430135,-0.1548075401054419,18.4166666666667,4.66666666666667,3.8333333333333304,3.0,12.0,0.25,2023.0
870,Lonnie Walker IV,2022,RS,SAS,3435,1612,-1.2373122867758592,-1.864949340573103,-3.102261627348962,-1.6464125717063391,-1.072264628112476,-2.718677199818815,-1.408271311158113,-1.8259905312818692,-3.234261842439982,-0.3986426004456873,-0.3986426004456873,0.0,-1.010037965564149,-2.2295226926325684,-3.239560658196717,0.0916795519704453,15.333333333333302,2.0,2.77777777777778,2.0,9.0,0.222222222222222,2023.0
876,Duane Washington Jr.,2022,RS,IND,2084,968,-0.7039999385916849,-1.6165445994840908,-2.320544538075776,-1.788682620923576,-2.555071991926031,-4.343754612849607,-0.9730465511445656,-1.853955931462574,-2.827002482607139,-0.038514110856264,-0.038514110856264,0.0,-0.8567137523103011,-2.462013754725248,-3.31872750703555,1.2743569030225381,1.0,0.0,0.0,4.0,4.0,1.0,2023.0
877,P.J. Washington,2022,RS,CHA,3738,1768,-0.5083858901042451,-1.727109311762805,-2.23549520186705,2.4865310662789573,0.2825405111254932,2.7690715774044503,0.0644951470782407,-1.382198550132365,-1.317703403054125,1.29565106889072,1.29565106889072,0.0,0.8680842168021319,-0.9655614541865014,-0.0974772373843695,0.2841777462238271,15.916666666666698,1.75,4.66666666666667,3.0,12.0,0.25,2023.0
879,Yuta Watanabe,2022,RS,TOR,947,445,-2.542805367203474,-1.46699422633026,-4.009799593533734,-3.138033669607411,-0.8223138455296334,-3.9603475151370446,-2.847160054368024,-1.4456042705079184,-4.292764324875942,-0.3523759305343244,-0.3523759305343244,0.0,-1.8365275213068382,-2.04219969268354,-3.878727213990378,0.6019172419349802,5.6,0.5,2.4,3.0,10.0,0.3,2023.0
880,Lindy Waters III,2022,RS,OKC,996,465,0.3483597001730254,1.032863474388978,1.381223174562003,1.4883893318541699,-0.9687751127305401,0.5196142191236299,0.7086191601432608,0.7012586681513395,1.4098778282945998,0.9871339648198382,0.9871339648198382,0.0,-0.5169623035338248,-0.0201522801260857,-0.5371145836599105,0.0235155960554295,1.5,0.0,1.0,0.0,2.0,0.0,2023.0
883,Trendon Watford,2022,RS,POR,1859,869,-1.8049331601910368,-4.881503567913528,-6.6864367281045665,-5.6851711953325434,-2.563514302561794,-8.24868549789434,-2.6759200028670422,-4.608102480853262,-7.284022483720302,-2.017638086227539,-2.017638086227539,0.0,-3.4555046778466294,-4.2757095599429915,-7.731214237789622,0.3689574349441672,6.33333333333333,3.0,3.0,2.0,3.0,0.666666666666667,2023.0
886,Russell Westbrook,2022,RS,LAL,5723,2678,-0.9574750497937512,-2.381170358687283,-3.3386454084810335,-1.761940282738467,-0.354751095386217,-2.116691378124684,-1.1559535720038607,-2.0696355102931516,-3.2255890822970135,-0.6592978821507846,-0.6592978821507846,0.0,-0.8781944762035028,-1.87133026641378,-2.7495247426172833,1.4609575943629152,16.1,6.3,5.6,2.0,10.0,0.2,2023.0
888,Coby White,2022,RS,CHI,3472,1675,0.39802334523609995,-2.792900841890311,-2.394877496654211,1.636114005413607,-1.188459636240997,0.4476543691726096,0.6668586791891943,-2.606208344754898,-1.939349665565704,0.6875080902437628,0.6875080902437628,0.0,0.3839132756968404,-1.921326780636133,-1.5374135049392932,-0.7595132231233569,8.142857142857139,1.7142857142857097,1.7142857142857097,3.0,7.0,0.42857142857142894,2023.0
890,Derrick White,2022,RS,BOS,1459,713,-0.3445749176212154,2.408170463263548,2.063595545642332,3.807247670146699,1.2221354437435479,5.029383113890248,0.4630294261652296,2.225050838751605,2.688080264916834,1.96846648170617,1.96846648170617,0.0,0.2879193101611225,2.4492453077085483,2.7371646178696696,-0.4932905692688841,7.90909090909091,2.7272727272727297,3.6363636363636402,8.0,11.0,0.7272727272727271,2023.0
891,Derrick White,2022,RS,SAS,3142,1486,1.955384389330374,3.162442030529776,5.11782641986015,-2.8993443550415363,3.939356403144734,1.040012048103198,1.0569415377785991,3.5255457121109313,4.582487249889531,5.577955552204377,5.577955552204377,0.0,1.3169179422514328,3.5141584564652186,4.831076398716652,0.3377853486554827,7.90909090909091,2.7272727272727297,3.6363636363636402,8.0,11.0,0.7272727272727271,2023.0
895,Aaron Wiggins,2022,RS,OKC,2559,1209,-2.3478831884957643,-1.849873155983921,-4.197756344479685,0.3704166370757278,-0.6675101147391291,-0.2970934776634014,-1.8467802418070047,-1.7001973965383899,-3.546977638345395,-0.4926739599460012,-0.4926739599460012,0.0,-3.0718184011680485,-1.329751769346427,-4.401570170514477,0.2182337282439025,5.0,1.375,4.125,4.0,8.0,0.5,2023.0
897,Andrew Wiggins,2022,RS,GSW,4842,2329,-0.33722008978552404,1.453430217856625,1.1162101280711008,-0.7491211727612749,1.580665659980464,0.8315444872191889,-0.4576111463544434,1.4959374555055982,1.038326309151155,4.506061033232782,4.506061033232782,0.0,0.0934212031047616,2.024972509255334,2.118393712360096,0.1013096584691542,18.2,2.8,6.1,4.0,10.0,0.4,2023.0
901,Grant Williams,2022,RS,BOS,3844,1875,-1.285123242048926,1.1177694056252452,-0.1673538364236817,0.1183148583701643,-3.505413431398252,-3.3870985730280876,-1.0856954745044922,0.12803075584384502,-0.9576647186606464,1.7074830708665059,1.7074830708665059,0.0,-1.75170473047355,0.4238744841968026,-1.327830246276747,-0.4146682513281534,8.2,1.5,4.4,8.0,10.0,0.8,2023.0
902,Kenrich Williams,2022,RS,OKC,2216,1072,-1.105076776658408,2.436640968031253,1.331564191372845,-1.6595301229065689,8.077401390007282,6.417871267100713,-1.209391856189765,3.7738240374129184,2.564432181223153,2.890830214699676,2.890830214699676,0.0,-2.118185833777333,2.43141813348171,0.3132322997043775,-0.5441328898423196,6.0,1.7,4.3,3.0,10.0,0.3,2023.0
905,Patrick Williams,2022,RS,CHI,875,422,-0.3876506871254343,-1.114284359875288,-1.501935047000722,-2.469258342884781,-2.595492575198078,-5.064750918082859,-0.8449317717248599,-1.4727123235352901,-2.31764409526015,0.0929705133370465,0.0929705133370465,0.0,-0.6734110819754825,-1.531253737404943,-2.204664819380426,-0.1263519819801942,8.846153846153848,0.7692307692307689,3.69230769230769,6.0,13.0,0.46153846153846206,2023.0
912,Justise Winslow,2022,RS,LAC,1047,479,-2.768013226422049,1.263647176136852,-1.504366050285197,-2.369582598106646,5.642002679749846,3.272420081643201,-2.832344918883412,2.236244493618233,-0.5961004252651789,0.5324331540770799,0.5324331540770799,0.0,-2.5397435964243953,0.5791899638225999,-1.960553632601795,1.149517205887883,7.5,3.3,4.5,7.0,10.0,0.7,2023.0
913,Justise Winslow,2022,RS,POR,616,295,0.3754361394377786,1.4452422553550917,1.8206783947928709,5.5521005665319585,-0.8201468257830302,4.731953740748928,1.528814044951202,1.1249313949813249,2.653745439932527,0.8158610843779495,0.8158610843779495,0.0,0.8995892311279989,0.8350343840671002,1.7346236151950991,0.3133894631290562,7.5,3.3,4.5,7.0,10.0,0.7,2023.0
916,Christian Wood,2022,RS,HOU,4445,2094,-0.5366493857527802,-1.355901162542216,-1.8925505482949958,-1.963305210950883,-0.7633127556325872,-2.72661796658347,-0.8031819151300832,-1.237441263932793,-2.040623179062877,0.7613970528468598,0.7613970528468598,0.0,-0.4571819275867496,-1.8130798562512958,-2.270261783838045,0.4655402317644746,15.555555555555598,0.7777777777777779,7.77777777777778,6.0,9.0,0.666666666666667,2023.0
918,Delon Wright,2022,RS,ATL,3000,1452,-0.6410751207742548,2.488707103561324,1.847631982787069,-1.2245470431290042,1.609737979447492,0.3851909363184878,-0.843470856626276,2.479764807653877,1.6362939510276007,3.200053400018408,3.200053400018408,0.0,-0.8593963268104741,2.1456788602111434,1.286282533400669,-1.5190499239052042,6.5,3.25,2.5,3.0,4.0,0.75,2023.0
919,McKinley Wright IV,2022,RS,MIN,41,19,0.20034836213902696,-7.5094588697354725,-7.309110507596445,-6.870536487034798,-10.137379033718641,-17.00791552075344,-1.290292552704946,-8.510070153596079,-9.800362706301025,-0.0681954652192357,-0.0681954652192357,0.0,-2.4856459577697585,-9.36832495355196,-11.85397091132172,-0.2185170734028557,2.0,2.0,2.0,1.0,1.0,1.0,2023.0
924,Thaddeus Young,2022,RS,SAS,788,370,0.3076675056544609,-2.249817449101151,-1.9421499434466898,-4.8287313782125505,2.549228556921018,-2.279502821291533,-0.7468094537572512,-1.3639097003448,-2.110719154102052,0.1212598704368778,0.1212598704368778,0.0,-0.455588113618165,-1.1065201302220349,-1.5621082438402,0.4808473662873744,2.0,1.11111111111111,2.55555555555556,4.0,9.0,0.444444444444444,2023.0
925,Thaddeus Young,2022,RS,TOR,964,475,-0.5872362995041996,3.2745679706585116,2.687331671154312,0.911262072007476,1.2738404359168192,2.185102507924295,-0.3282306955367309,3.04555797498782,2.717327279451089,1.326680136024929,1.326680136024929,0.0,-0.2304787136561209,3.066158541919467,2.8356798282633457,0.1283608837118755,2.0,1.11111111111111,2.55555555555556,4.0,9.0,0.444444444444444,2023.0
927,Trae Young,2022,RS,ATL,5536,2652,7.926035940212388,-2.816708866927225,5.1093270732851614,4.483828777177042,-3.8601732883376916,0.6236554888393511,7.615986888906617,-3.198077848783881,4.417909040122736,9.903858115615288,9.903858115615288,0.0,7.2577247874597575,-3.39429044264969,3.863434344810066,2.117037913085896,27.6,9.4,3.4,6.0,10.0,0.6,2023.0
931,Ivica Zubac,2022,RS,LAC,3786,1852,-0.9200325931053204,1.986362165849833,1.0663295727445121,0.3434466006260711,-4.677449240869231,-4.3340026402431615,-0.6937649547898227,0.7233584622228239,0.0295935074330012,2.626958110405754,2.626958110405754,0.0,-1.134138985451201,1.759847765933854,0.6257087804826531,0.0208232825054326,10.1666666666667,1.4166666666666698,10.833333333333302,7.0,12.0,0.583333333333333,2023.0
